"DATETIME","TEMPERATURE","TOTALDEMAND","FORECASTDEMAND","error","extreme_flag","extreme_type","year"
2013-05-25 02:00:00,11.5,7487.32,7563.65,-76.3299999999999,FALSE,"Normal","2013"
2013-05-25 02:30:00,10.9,7175.04,7218.9,-43.8599999999997,FALSE,"Normal","2013"
2013-05-25 03:00:00,11,6895.82,6906.23,-10.4099999999999,FALSE,"Normal","2013"
2013-05-25 03:30:00,11.2,6610.15,6659.56,-49.4100000000008,FALSE,"Normal","2013"
2013-05-25 04:00:00,11,6451.79,6550.3,-98.5100000000002,FALSE,"Normal","2013"
2013-05-25 04:30:00,10.6,6377.22,6405.45,-28.2299999999996,FALSE,"Normal","2013"
2013-05-25 05:00:00,10,6425.36,6344.11,81.25,FALSE,"Normal","2013"
2013-05-25 05:30:00,10.1,6539.58,6441.67,97.9099999999999,FALSE,"Normal","2013"
2013-05-25 06:00:00,9.6,6613.51,6653.3,-39.79,FALSE,"Normal","2013"
2013-05-25 06:30:00,9.7,6938.71,6956.58,-17.8699999999999,FALSE,"Normal","2013"
2013-05-25 07:00:00,9.2,7189.55,7242.26,-52.71,FALSE,"Normal","2013"
2013-05-25 07:30:00,9.5,7587.03,7605.16,-18.1300000000001,FALSE,"Normal","2013"
2013-05-25 08:00:00,10.9,8045.85,7983.63,62.2200000000003,FALSE,"Normal","2013"
2013-05-25 08:30:00,12.4,8411.3,8376.43,34.869999999999,FALSE,"Normal","2013"
2013-05-25 09:00:00,13.2,8632.69,8544.41,88.2800000000007,FALSE,"Normal","2013"
2013-05-25 09:30:00,14.4,8773.15,8800.46,-27.3099999999995,FALSE,"Normal","2013"
2013-05-25 10:00:00,15.7,8647.01,8695.39,-48.3799999999992,FALSE,"Normal","2013"
2013-05-25 10:30:00,16.4,8491.52,8617.71,-126.189999999999,FALSE,"Normal","2013"
2013-05-25 11:00:00,17.4,8299.62,8438.55,-138.929999999998,FALSE,"Normal","2013"
2013-05-25 11:30:00,17.7,8136.61,8092.22,44.3899999999994,FALSE,"Normal","2013"
2013-05-25 12:00:00,18.7,7974.03,7968.72,5.30999999999949,FALSE,"Normal","2013"
2013-05-25 12:30:00,19.3,7841.24,7881.81,-40.5700000000006,FALSE,"Normal","2013"
2013-05-25 13:00:00,19.1,7693.27,7721.15,-27.8799999999992,FALSE,"Normal","2013"
2013-05-25 13:30:00,18.7,7672.49,7657.14,15.3499999999995,FALSE,"Normal","2013"
2013-05-25 14:00:00,18.2,7605.45,7529.64,75.8099999999995,FALSE,"Normal","2013"
2013-05-25 14:30:00,18.1,7573.48,7578.63,-5.15000000000055,FALSE,"Normal","2013"
2013-05-25 15:00:00,18,7606.77,7551.17,55.6000000000004,FALSE,"Normal","2013"
2013-05-25 15:30:00,17.7,7679.36,7620.49,58.8699999999999,FALSE,"Normal","2013"
2013-05-25 16:00:00,17.4,7752.24,7764.9,-12.6599999999999,FALSE,"Normal","2013"
2013-05-25 16:30:00,16.7,7954.49,7958.28,-3.78999999999996,FALSE,"Normal","2013"
2013-05-25 17:00:00,14.8,8325.42,8269.21,56.2100000000009,FALSE,"Normal","2013"
2013-05-25 17:30:00,12.5,8854.08,8793.63,60.4500000000007,FALSE,"Normal","2013"
2013-05-25 18:00:00,11.9,9383.84,9381.95,1.88999999999942,FALSE,"Normal","2013"
2013-05-25 18:30:00,11.1,9350.83,9379.07,-28.2399999999998,FALSE,"Normal","2013"
2013-05-25 19:00:00,10.7,9146.22,9147.56,-1.34000000000015,FALSE,"Normal","2013"
2013-05-25 19:30:00,10,8930.24,8948.27,-18.0300000000007,FALSE,"Normal","2013"
2013-05-25 20:00:00,9.7,8720.5,8765.8,-45.2999999999993,FALSE,"Normal","2013"
2013-05-25 20:30:00,9.3,8669.63,8671.88,-2.25,FALSE,"Normal","2013"
2013-05-25 21:00:00,9,8540.33,8598.76,-58.4300000000003,FALSE,"Normal","2013"
2013-05-25 21:30:00,8.5,8399.8,8422,-22.2000000000007,FALSE,"Normal","2013"
2013-05-25 22:00:00,8.4,8215.86,8246.77,-30.9099999999999,FALSE,"Normal","2013"
2013-05-25 22:30:00,8.5,8316.79,8302.14,14.6500000000015,FALSE,"Normal","2013"
2013-05-25 23:00:00,8.8,8182.85,8154.49,28.3600000000006,FALSE,"Normal","2013"
2013-05-25 23:30:00,8.3,8102.55,8087.57,14.9800000000005,FALSE,"Normal","2013"
2013-05-26,7.6,7906.38,7924.63,-18.25,FALSE,"Normal","2013"
2013-05-26 00:30:00,7.6,7646.16,7707.78,-61.6199999999999,FALSE,"Normal","2013"
2013-05-26 01:00:00,7.4,7411.67,7483.83,-72.1599999999999,FALSE,"Normal","2013"
2013-05-26 01:30:00,7.1,7254.38,7277.61,-23.2299999999996,FALSE,"Normal","2013"
2013-05-26 02:00:00,7.2,7013.02,7045.93,-32.9099999999999,FALSE,"Normal","2013"
2013-05-26 02:30:00,6.9,6696.54,6766.4,-69.8599999999997,FALSE,"Normal","2013"
2013-05-26 03:00:00,7.1,6461.13,6525.52,-64.3900000000003,FALSE,"Normal","2013"
2013-05-26 03:30:00,7.3,6346.02,6346.14,-0.119999999999891,FALSE,"Normal","2013"
2013-05-26 04:00:00,6.5,6299.25,6213.09,86.1599999999999,FALSE,"Normal","2013"
2013-05-26 04:30:00,6.2,6227.03,6267.22,-40.1900000000005,FALSE,"Normal","2013"
2013-05-26 05:00:00,5.7,6240.43,6308.83,-68.3999999999996,FALSE,"Normal","2013"
2013-05-26 05:30:00,6.2,6319.53,6256.09,63.4399999999996,FALSE,"Normal","2013"
2013-05-26 06:00:00,6.2,6462.56,6397.97,64.5900000000001,FALSE,"Normal","2013"
2013-05-26 06:30:00,6.1,6677.36,6592.85,84.5099999999993,FALSE,"Normal","2013"
2013-05-26 07:00:00,6.3,6824.43,6828.23,-3.79999999999927,FALSE,"Normal","2013"
2013-05-26 07:30:00,6.9,7189.53,7198.09,-8.5600000000004,FALSE,"Normal","2013"
2013-05-26 08:00:00,8.4,7637.34,7569.69,67.6500000000005,FALSE,"Normal","2013"
2013-05-26 08:30:00,10.1,7985.55,8019.54,-33.9899999999998,FALSE,"Normal","2013"
2013-05-26 09:00:00,11.9,8264.27,8318.05,-53.7799999999988,FALSE,"Normal","2013"
2013-05-26 09:30:00,13.3,8372.02,8326.73,45.2900000000009,FALSE,"Normal","2013"
2013-05-26 10:00:00,14.3,8373.42,8353.5,19.9200000000001,FALSE,"Normal","2013"
2013-05-26 10:30:00,15,8289.96,8349.49,-59.5300000000007,FALSE,"Normal","2013"
2013-05-26 11:00:00,16.1,8178.91,8185.42,-6.51000000000022,FALSE,"Normal","2013"
2013-05-26 11:30:00,17,8002.83,8017.1,-14.2700000000004,FALSE,"Normal","2013"
2013-05-26 12:00:00,17.5,7917.98,7957.43,-39.4500000000007,FALSE,"Normal","2013"
2013-05-26 12:30:00,19,7749.18,7808.83,-59.6499999999996,FALSE,"Normal","2013"
2013-05-26 13:00:00,19.9,7693.57,7752.54,-58.9700000000003,FALSE,"Normal","2013"
2013-05-26 13:30:00,20,7636.88,7526.86,110.02,FALSE,"Normal","2013"
2013-05-26 14:00:00,20.2,7586.48,7503.78,82.6999999999998,FALSE,"Normal","2013"
2013-05-26 14:30:00,21.2,7457.66,7572.27,-114.610000000001,FALSE,"Normal","2013"
2013-05-26 15:00:00,20.3,7541.57,7592.25,-50.6800000000003,FALSE,"Normal","2013"
2013-05-26 15:30:00,20,7626.47,7573.38,53.0900000000001,FALSE,"Normal","2013"
2013-05-26 16:00:00,19.8,7803.04,7807.83,-4.78999999999996,FALSE,"Normal","2013"
2013-05-26 16:30:00,17.5,8029.87,8058.09,-28.2200000000003,FALSE,"Normal","2013"
2013-05-26 17:00:00,15.5,8437.78,8405.25,32.5300000000007,FALSE,"Normal","2013"
2013-05-26 17:30:00,13.6,9082.03,8981.14,100.890000000001,FALSE,"Normal","2013"
2013-05-26 18:00:00,12.2,9610.98,9634.18,-23.2000000000007,FALSE,"Normal","2013"
2013-05-26 18:30:00,11.3,9726.19,9820.02,-93.8299999999999,FALSE,"Normal","2013"
2013-05-26 19:00:00,10.4,9547.03,9524.81,22.2200000000012,FALSE,"Normal","2013"
2013-05-26 19:30:00,10,9389.6,9386.32,3.28000000000065,FALSE,"Normal","2013"
2013-05-26 20:00:00,9.7,9188.4,9197,-8.60000000000036,FALSE,"Normal","2013"
2013-05-26 20:30:00,9.4,9156.19,9189.17,-32.9799999999996,FALSE,"Normal","2013"
2013-05-26 21:00:00,9.3,8994.57,9020.65,-26.0799999999999,FALSE,"Normal","2013"
2013-05-26 21:30:00,8.7,8774.5,8833.97,-59.4699999999993,FALSE,"Normal","2013"
2013-05-26 22:00:00,8.7,8540.41,8567.6,-27.1900000000005,FALSE,"Normal","2013"
2013-05-26 22:30:00,8.3,8404.94,8409.81,-4.86999999999898,FALSE,"Normal","2013"
2013-05-26 23:00:00,8.3,8164.41,8175.71,-11.3000000000002,FALSE,"Normal","2013"
2013-05-26 23:30:00,9,8041.99,7953.61,88.3800000000001,FALSE,"Normal","2013"
2013-05-27,8.5,7823.34,7811.91,11.4300000000003,FALSE,"Normal","2013"
2013-05-27 00:30:00,9.2,7578.36,7726.49,-148.13,FALSE,"Normal","2013"
2013-05-27 01:00:00,9.3,7341.27,7512.84,-171.57,FALSE,"Normal","2013"
2013-05-27 01:30:00,9.9,7239.37,7317.14,-77.7700000000004,FALSE,"Normal","2013"
2013-05-27 02:00:00,11,7037.16,7089.48,-52.3199999999997,FALSE,"Normal","2013"
2013-05-27 02:30:00,10.7,6755.72,6819.28,-63.5599999999995,FALSE,"Normal","2013"
2013-05-27 03:00:00,10.5,6530.33,6594.61,-64.2799999999997,FALSE,"Normal","2013"
2013-05-27 03:30:00,10.2,6440.88,6392.77,48.1099999999997,FALSE,"Normal","2013"
2013-05-27 04:00:00,10.3,6371.56,6354.59,16.9700000000003,FALSE,"Normal","2013"
2013-05-27 04:30:00,10.4,6429.23,6422.57,6.65999999999985,FALSE,"Normal","2013"
2013-05-27 05:00:00,10.5,6543.92,6505.18,38.7399999999998,FALSE,"Normal","2013"
2013-05-27 05:30:00,10,6894.33,6879.18,15.1499999999996,FALSE,"Normal","2013"
2013-05-27 06:00:00,9.8,7332.98,7327.33,5.64999999999964,FALSE,"Normal","2013"
2013-05-27 06:30:00,9.2,8140.96,8111.78,29.1800000000003,FALSE,"Normal","2013"
2013-05-27 07:00:00,9.4,8889.15,8895.84,-6.69000000000051,FALSE,"Normal","2013"
2013-05-27 07:30:00,10.1,9365.12,9295.22,69.9000000000015,FALSE,"Normal","2013"
2013-05-27 08:00:00,10.8,9761.69,9727.25,34.4400000000005,FALSE,"Normal","2013"
2013-05-27 08:30:00,11.4,9863.84,9792.31,71.5300000000007,FALSE,"Normal","2013"
2013-05-27 09:00:00,12.6,9709.89,9666.7,43.1899999999987,FALSE,"Normal","2013"
2013-05-27 09:30:00,13.2,9681.67,9788.81,-107.139999999999,FALSE,"Normal","2013"
2013-05-27 10:00:00,16,9484.84,9629.84,-145,FALSE,"Normal","2013"
2013-05-27 10:30:00,17.3,9384.18,9565.09,-180.91,FALSE,"Normal","2013"
2013-05-27 11:00:00,18.1,9271.28,9293.77,-22.4899999999998,FALSE,"Normal","2013"
2013-05-27 11:30:00,18.4,9102.29,9077.96,24.3300000000017,FALSE,"Normal","2013"
2013-05-27 12:00:00,18.6,9010.28,9050.46,-40.1799999999985,FALSE,"Normal","2013"
2013-05-27 12:30:00,18.6,8986.74,8987.39,-0.649999999999636,FALSE,"Normal","2013"
2013-05-27 13:00:00,18.8,8937.85,8882.78,55.0699999999997,FALSE,"Normal","2013"
2013-05-27 13:30:00,18.7,8920.08,8853.55,66.5300000000007,FALSE,"Normal","2013"
2013-05-27 14:00:00,18.4,8882.22,8831.32,50.8999999999996,FALSE,"Normal","2013"
2013-05-27 14:30:00,18.3,8822.21,8873.74,-51.5300000000007,FALSE,"Normal","2013"
2013-05-27 15:00:00,17.7,8801.27,8843.63,-42.3599999999988,FALSE,"Normal","2013"
2013-05-27 15:30:00,17.8,8754.49,8792.8,-38.3099999999995,FALSE,"Normal","2013"
2013-05-27 16:00:00,17.7,8924.93,8911.81,13.1200000000008,FALSE,"Normal","2013"
2013-05-27 16:30:00,17.2,9050.72,8994.89,55.8299999999999,FALSE,"Normal","2013"
2013-05-27 17:00:00,16.6,9445.58,9450.13,-4.54999999999927,FALSE,"Normal","2013"
2013-05-27 17:30:00,16.6,10192.64,9982.78,209.859999999999,FALSE,"Normal","2013"
2013-05-27 18:00:00,16.2,10668.16,10716.72,-48.5599999999995,FALSE,"Normal","2013"
2013-05-27 18:30:00,16.2,10591.95,10754.68,-162.73,FALSE,"Normal","2013"
2013-05-27 19:00:00,15.1,10393.23,10348.65,44.5799999999999,FALSE,"Normal","2013"
2013-05-27 19:30:00,14.9,10097.9,10148.44,-50.5400000000009,FALSE,"Normal","2013"
2013-05-27 20:00:00,14.5,9847.82,9902.97,-55.1499999999996,FALSE,"Normal","2013"
2013-05-27 20:30:00,14.3,9725.06,9737.17,-12.1100000000006,FALSE,"Normal","2013"
2013-05-27 21:00:00,14.1,9496.51,9542.3,-45.7899999999991,FALSE,"Normal","2013"
2013-05-27 21:30:00,13.9,9182.08,9286.92,-104.84,FALSE,"Normal","2013"
2013-05-27 22:00:00,13.7,8915.82,8931.48,-15.6599999999999,FALSE,"Normal","2013"
2013-05-27 22:30:00,13.7,8939.48,8873.35,66.1299999999992,FALSE,"Normal","2013"
2013-05-27 23:00:00,13.3,8723.4,8670.39,53.0100000000002,FALSE,"Normal","2013"
2013-05-27 23:30:00,13.3,8600.95,8512.65,88.3000000000011,FALSE,"Normal","2013"
2013-05-28,13.2,8461.48,8447.32,14.1599999999999,FALSE,"Normal","2013"
2013-05-28 00:30:00,13.2,8282.64,8351.37,-68.7300000000014,FALSE,"Normal","2013"
2013-05-28 01:00:00,13.2,8081.92,8055.5,26.4200000000001,FALSE,"Normal","2013"
2013-05-28 01:30:00,13.2,7911.01,7954.34,-43.3299999999999,FALSE,"Normal","2013"
2013-05-28 02:00:00,13.1,7679.81,7736.76,-56.9499999999998,FALSE,"Normal","2013"
2013-05-28 02:30:00,13,7278.41,7346.35,-67.9400000000005,FALSE,"Normal","2013"
2013-05-28 03:00:00,12.7,6967.6,7052.18,-84.5799999999999,FALSE,"Normal","2013"
2013-05-28 03:30:00,12.7,6778.08,6759.22,18.8599999999997,FALSE,"Normal","2013"
2013-05-28 04:00:00,12.7,6664.8,6662.93,1.86999999999989,FALSE,"Normal","2013"
2013-05-28 04:30:00,12.7,6644.6,6644.69,-0.089999999999236,FALSE,"Normal","2013"
2013-05-28 05:00:00,12.5,6692.31,6748.77,-56.46,FALSE,"Normal","2013"
2013-05-28 05:30:00,12.4,6955.68,7017.56,-61.8800000000001,FALSE,"Normal","2013"
2013-05-28 06:00:00,12.3,7342.63,7300.22,42.4099999999999,FALSE,"Normal","2013"
2013-05-28 06:30:00,12.3,8120.24,8025.68,94.5599999999995,FALSE,"Normal","2013"
2013-05-28 07:00:00,12.3,8786.5,8747.66,38.8400000000001,FALSE,"Normal","2013"
2013-05-28 07:30:00,12.3,9102.92,9141.42,-38.5,FALSE,"Normal","2013"
2013-05-28 08:00:00,12.3,9451.22,9459.17,-7.95000000000073,FALSE,"Normal","2013"
2013-05-28 08:30:00,12.7,9474.78,9447.36,27.4200000000001,FALSE,"Normal","2013"
2013-05-28 09:00:00,13,9273.23,9390.61,-117.380000000001,FALSE,"Normal","2013"
2013-05-28 09:30:00,13.3,9346.04,9329.99,16.0500000000011,FALSE,"Normal","2013"
2013-05-28 10:00:00,13.9,9315.41,9234.09,81.3199999999997,FALSE,"Normal","2013"
2013-05-28 10:30:00,14.5,9294.99,9336.46,-41.4699999999993,FALSE,"Normal","2013"
2013-05-28 11:00:00,15.5,9119.69,9194.69,-75,FALSE,"Normal","2013"
2013-05-28 11:30:00,16.2,8984.48,9093.81,-109.33,FALSE,"Normal","2013"
2013-05-28 12:00:00,17.6,8884.89,8940.67,-55.7800000000007,FALSE,"Normal","2013"
2013-05-28 12:30:00,19.3,8851.4,8857.66,-6.26000000000022,FALSE,"Normal","2013"
2013-05-28 13:00:00,19.8,8820.79,8777.37,43.4200000000001,FALSE,"Normal","2013"
2013-05-28 13:30:00,19,8761.96,8697.47,64.4899999999998,FALSE,"Normal","2013"
2013-05-28 14:00:00,19,8752.41,8679.08,73.3299999999999,FALSE,"Normal","2013"
2013-05-28 14:30:00,18.9,8706.34,8730.08,-23.7399999999998,FALSE,"Normal","2013"
2013-05-28 15:00:00,18.2,8704.04,8742.18,-38.1399999999994,FALSE,"Normal","2013"
2013-05-28 15:30:00,17.8,8742.3,8720.5,21.7999999999993,FALSE,"Normal","2013"
2013-05-28 16:00:00,15.9,8859.2,8810.57,48.630000000001,FALSE,"Normal","2013"
2013-05-28 16:30:00,15.9,9067.11,9065.82,1.29000000000087,FALSE,"Normal","2013"
2013-05-28 17:00:00,15.5,9385.84,9347.09,38.75,FALSE,"Normal","2013"
2013-05-28 17:30:00,15,9954.87,9896.5,58.3700000000008,FALSE,"Normal","2013"
2013-05-28 18:00:00,14.8,10366.6,10508.33,-141.73,FALSE,"Normal","2013"
2013-05-28 18:30:00,14.6,10223.76,10398.13,-174.369999999999,FALSE,"Normal","2013"
2013-05-28 19:00:00,13.9,10114.17,10065.01,49.1599999999999,FALSE,"Normal","2013"
2013-05-28 19:30:00,14.1,9839.38,9783.61,55.7699999999986,FALSE,"Normal","2013"
2013-05-28 20:00:00,13.6,9627.29,9628.48,-1.18999999999869,FALSE,"Normal","2013"
2013-05-28 20:30:00,13.5,9509.23,9437.46,71.7700000000004,FALSE,"Normal","2013"
2013-05-28 21:00:00,13.1,9257.38,9301.6,-44.2200000000012,FALSE,"Normal","2013"
2013-05-28 21:30:00,12.9,8949.81,9088.12,-138.310000000001,FALSE,"Normal","2013"
2013-05-28 22:00:00,12.5,8666.79,8721.96,-55.1699999999983,FALSE,"Normal","2013"
2013-05-28 22:30:00,11.8,8714.3,8681.02,33.2799999999988,FALSE,"Normal","2013"
2013-05-28 23:00:00,12.1,8510.9,8510.19,0.709999999999127,FALSE,"Normal","2013"
2013-05-28 23:30:00,11.5,8416.72,8375.46,41.2600000000002,FALSE,"Normal","2013"
2013-05-29,10.8,8311.51,8305.44,6.06999999999971,FALSE,"Normal","2013"
2013-05-29 00:30:00,10.5,8075.03,8120.14,-45.1100000000006,FALSE,"Normal","2013"
2013-05-29 01:00:00,11.2,7879.31,7919.39,-40.0799999999999,FALSE,"Normal","2013"
2013-05-29 01:30:00,10.5,7655.99,7740.4,-84.4099999999999,FALSE,"Normal","2013"
2013-05-29 02:00:00,10.7,7424.25,7494.64,-70.3900000000003,FALSE,"Normal","2013"
2013-05-29 02:30:00,10.9,7039.22,7133.13,-93.9099999999999,FALSE,"Normal","2013"
2013-05-29 03:00:00,10.8,6760.4,6826.01,-65.6100000000006,FALSE,"Normal","2013"
2013-05-29 03:30:00,11.2,6496.4,6557.96,-61.5600000000004,FALSE,"Normal","2013"
2013-05-29 04:00:00,11.4,6428.28,6427.64,0.639999999999418,FALSE,"Normal","2013"
2013-05-29 04:30:00,11.2,6433.39,6388.52,44.8699999999999,FALSE,"Normal","2013"
2013-05-29 05:00:00,11.1,6543.21,6530.95,12.2600000000002,FALSE,"Normal","2013"
2013-05-29 05:30:00,11,6800.24,6814.81,-14.5700000000006,FALSE,"Normal","2013"
2013-05-29 06:00:00,11.2,7270.47,7201.62,68.8500000000004,FALSE,"Normal","2013"
2013-05-29 06:30:00,11.4,8009.86,7903.27,106.589999999999,FALSE,"Normal","2013"
2013-05-29 07:00:00,11.5,8762.81,8614.76,148.049999999999,FALSE,"Normal","2013"
2013-05-29 07:30:00,11.4,9105.48,8999.63,105.85,FALSE,"Normal","2013"
2013-05-29 08:00:00,11.6,9462.71,9487.77,-25.0600000000013,FALSE,"Normal","2013"
2013-05-29 08:30:00,12,9522.48,9497.97,24.5100000000002,FALSE,"Normal","2013"
2013-05-29 09:00:00,12.3,9309.42,9373.11,-63.6900000000005,FALSE,"Normal","2013"
2013-05-29 09:30:00,12.7,9266.39,9429.68,-163.290000000001,FALSE,"Normal","2013"
2013-05-29 10:00:00,12.9,9146.79,9199.68,-52.8899999999994,FALSE,"Normal","2013"
2013-05-29 10:30:00,13.2,9126.56,9137.33,-10.7700000000004,FALSE,"Normal","2013"
2013-05-29 11:00:00,14.3,8981.64,9020.24,-38.6000000000004,FALSE,"Normal","2013"
2013-05-29 11:30:00,15.2,8823.84,8933.34,-109.5,FALSE,"Normal","2013"
2013-05-29 12:00:00,15.9,8704.49,8788.33,-83.8400000000001,FALSE,"Normal","2013"
2013-05-29 12:30:00,16.2,8607.44,8691.14,-83.6999999999989,FALSE,"Normal","2013"
2013-05-29 13:00:00,18.4,8536.48,8604.06,-67.5799999999999,FALSE,"Normal","2013"
2013-05-29 13:30:00,19.3,8548.35,8495.07,53.2800000000007,FALSE,"Normal","2013"
2013-05-29 14:00:00,20.9,8503.85,8488.19,15.6599999999999,FALSE,"Normal","2013"
2013-05-29 14:30:00,20.9,8504.24,8524.37,-20.130000000001,FALSE,"Normal","2013"
2013-05-29 15:00:00,20.2,8432.21,8504.07,-71.8600000000006,FALSE,"Normal","2013"
2013-05-29 15:30:00,19.6,8482.75,8537.47,-54.7199999999993,FALSE,"Normal","2013"
2013-05-29 16:00:00,19.2,8654.37,8560.33,94.0400000000009,FALSE,"Normal","2013"
2013-05-29 16:30:00,18.9,8795.86,8756.16,39.7000000000007,FALSE,"Normal","2013"
2013-05-29 17:00:00,18.1,9066.45,9060.94,5.51000000000022,FALSE,"Normal","2013"
2013-05-29 17:30:00,17.5,9679.1,9602.74,76.3600000000006,FALSE,"Normal","2013"
2013-05-29 18:00:00,17.1,10098.45,10119.96,-21.5099999999984,FALSE,"Normal","2013"
2013-05-29 18:30:00,16.8,10023.25,10233.21,-209.959999999999,FALSE,"Normal","2013"
2013-05-29 19:00:00,16.3,9902.09,9795.45,106.639999999999,FALSE,"Normal","2013"
2013-05-29 19:30:00,15.9,9682.68,9609.64,73.0400000000009,FALSE,"Normal","2013"
2013-05-29 20:00:00,16.6,9449.23,9461.83,-12.6000000000004,FALSE,"Normal","2013"
2013-05-29 20:30:00,15.5,9332,9347.49,-15.4899999999998,FALSE,"Normal","2013"
2013-05-29 21:00:00,13.8,9128.94,9200.43,-71.4899999999998,FALSE,"Normal","2013"
2013-05-29 21:30:00,12.8,8865.1,8956.1,-91,FALSE,"Normal","2013"
2013-05-29 22:00:00,12.2,8613.32,8644.75,-31.4300000000003,FALSE,"Normal","2013"
2013-05-29 22:30:00,11.5,8655.51,8610.84,44.6700000000001,FALSE,"Normal","2013"
2013-05-29 23:00:00,11.3,8501.85,8455.85,46,FALSE,"Normal","2013"
2013-05-29 23:30:00,11.6,8377.06,8353.34,23.7199999999993,FALSE,"Normal","2013"
2013-05-30,10.9,8276.48,8279.74,-3.26000000000022,FALSE,"Normal","2013"
2013-05-30 00:30:00,11,8074.63,8086.01,-11.3800000000001,FALSE,"Normal","2013"
2013-05-30 01:00:00,11.2,7867.18,7873.37,-6.1899999999996,FALSE,"Normal","2013"
2013-05-30 01:30:00,10.3,7656.66,7727.33,-70.6700000000001,FALSE,"Normal","2013"
2013-05-30 02:00:00,10.1,7408.04,7493.29,-85.25,FALSE,"Normal","2013"
2013-05-30 02:30:00,9.7,7054.85,7137.33,-82.4799999999996,FALSE,"Normal","2013"
2013-05-30 03:00:00,9.4,6791.06,6841.09,-50.0299999999997,FALSE,"Normal","2013"
2013-05-30 03:30:00,9.3,6577.33,6604.99,-27.6599999999999,FALSE,"Normal","2013"
2013-05-30 04:00:00,8.7,6502.66,6499.59,3.06999999999971,FALSE,"Normal","2013"
2013-05-30 04:30:00,10.2,6514.2,6482.22,31.9799999999996,FALSE,"Normal","2013"
2013-05-30 05:00:00,11.1,6579.95,6608,-28.0500000000002,FALSE,"Normal","2013"
2013-05-30 05:30:00,11.3,6843.94,6866.71,-22.7700000000004,FALSE,"Normal","2013"
2013-05-30 06:00:00,11.3,7274.97,7235.58,39.3900000000003,FALSE,"Normal","2013"
2013-05-30 06:30:00,10.9,8056.78,7943.7,113.08,FALSE,"Normal","2013"
2013-05-30 07:00:00,10.7,8698.09,8673.39,24.7000000000007,FALSE,"Normal","2013"
2013-05-30 07:30:00,10.5,9111.7,9063.33,48.3700000000008,FALSE,"Normal","2013"
2013-05-30 08:00:00,10.7,9467.08,9376.36,90.7199999999993,FALSE,"Normal","2013"
2013-05-30 08:30:00,12.1,9460.04,9482.76,-22.7199999999993,FALSE,"Normal","2013"
2013-05-30 09:00:00,12.1,9282.12,9328.78,-46.6599999999999,FALSE,"Normal","2013"
2013-05-30 09:30:00,14,9132.83,9237.59,-104.76,FALSE,"Normal","2013"
2013-05-30 10:00:00,15.3,9106.39,9167.6,-61.2100000000009,FALSE,"Normal","2013"
2013-05-30 10:30:00,16.8,9066.13,9085.83,-19.7000000000007,FALSE,"Normal","2013"
2013-05-30 11:00:00,18.4,8950.57,8975.7,-25.130000000001,FALSE,"Normal","2013"
2013-05-30 11:30:00,18.6,8858.77,8850.32,8.45000000000073,FALSE,"Normal","2013"
2013-05-30 12:00:00,19.5,8731.35,8744.93,-13.5799999999999,FALSE,"Normal","2013"
2013-05-30 12:30:00,21.3,8663.75,8694.11,-30.3600000000006,FALSE,"Normal","2013"
2013-05-30 13:00:00,22.1,8647.01,8634.9,12.1100000000006,FALSE,"Normal","2013"
2013-05-30 13:30:00,22.2,8627.67,8588.03,39.6399999999994,FALSE,"Normal","2013"
2013-05-30 14:00:00,21.2,8623.48,8554.97,68.5100000000002,FALSE,"Normal","2013"
2013-05-30 14:30:00,21.1,8649.06,8630.48,18.5799999999999,FALSE,"Normal","2013"
2013-05-30 15:00:00,20.7,8616.95,8633.74,-16.7899999999991,FALSE,"Normal","2013"
2013-05-30 15:30:00,20.1,8605.83,8652.71,-46.8799999999992,FALSE,"Normal","2013"
2013-05-30 16:00:00,19.7,8703.57,8718.29,-14.7200000000012,FALSE,"Normal","2013"
2013-05-30 16:30:00,18.9,8825.99,8850.18,-24.1900000000005,FALSE,"Normal","2013"
2013-05-30 17:00:00,18,9101.48,9097.41,4.06999999999971,FALSE,"Normal","2013"
2013-05-30 17:30:00,16.5,9679.76,9551.65,128.110000000001,FALSE,"Normal","2013"
2013-05-30 18:00:00,15.1,10074.65,10125.78,-51.130000000001,FALSE,"Normal","2013"
2013-05-30 18:30:00,14.2,9998.74,10188.59,-189.85,FALSE,"Normal","2013"
2013-05-30 19:00:00,13.2,9882.15,9748.14,134.01,FALSE,"Normal","2013"
2013-05-30 19:30:00,13,9649.46,9572.05,77.4099999999999,FALSE,"Normal","2013"
2013-05-30 20:00:00,13.5,9406.37,9470.1,-63.7299999999996,FALSE,"Normal","2013"
2013-05-30 20:30:00,14.2,9309.47,9272.07,37.3999999999996,FALSE,"Normal","2013"
2013-05-30 21:00:00,14.3,9128.29,9087.95,40.3400000000001,FALSE,"Normal","2013"
2013-05-30 21:30:00,14.9,8836.75,8881.21,-44.4599999999991,FALSE,"Normal","2013"
2013-05-30 22:00:00,13.3,8565.4,8624.01,-58.6100000000006,FALSE,"Normal","2013"
2013-05-30 22:30:00,12.4,8606.41,8631.16,-24.75,FALSE,"Normal","2013"
2013-05-30 23:00:00,12.6,8386.45,8424.93,-38.4799999999996,FALSE,"Normal","2013"
2013-05-30 23:30:00,11.5,8295.33,8269.92,25.4099999999999,FALSE,"Normal","2013"
2013-05-31,11.2,8218.15,8157.91,60.2399999999998,FALSE,"Normal","2013"
2013-05-31 00:30:00,10.8,7947.57,7984.93,-37.3600000000006,FALSE,"Normal","2013"
